DATABASE_ID	SMILES	MOLECULAR_WEIGHT	JCHEM_AVERAGE_POLARIZABILITY	JCHEM_BIOAVAILABILITY	JCHEM_DONOR_COUNT	JCHEM_FORMAL_CHARGE	JCHEM_NEUTRAL_CHARGE	JCHEM_NUMBER_OF_RINGS	JCHEM_PHYSIOLOGICAL_CHARGE	JCHEM_PKA	JCHEM_PKA_STRONGEST_ACIDIC	JCHEM_PKA_STRONGEST_BASIC	JCHEM_POLAR_SURFACE_AREA	JCHEM_REFRACTIVITY	JCHEM_ROTATABLE_BOND_COUNT
DB00499	CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	276.2118	23.219275126764558	1	1	0	0	1	0		12.808366980542429	-3.7216522183548544	72.24	62.4166	4
DB00501	CN\C(NCCSCC1=C(C)NC=N1)=N\C#N	252.339	27.282208137159586	1	3	0	1	1	0	17.202035722718033	13.382499451317114	6.911820815082451	88.88999999999999	70.31709999999998	5
DB00515	[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]	300.05	10.945512558699935	1	0	0		0	0				55.28	43.302400000000006	0
DB00526	[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1	397.294	21.897307064487705	1	0	0		3	0				85.82	67.521	0
DB00530	COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2	393.4357	43.481984981392074	1	1	0		3	0		16.143808891275818	4.624280230433007	74.73	107.78590000000001	10
DB00531	ClCCN(CCCl)P1(=O)NCCCO1	261.086	23.722394450622833	1	1	0	0	1	0		13.476543121426038		41.57	58.47810000000002	5
DB00539	CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1	405.96	46.48963981320896	1	0	0	1	3	1			8.764304427648634	12.47	133.41050000000004	9
DB00541	[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@H]5C[N@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC	824.972	88.31836267192512	1	3	0	2	9	2	14.40514178005572	10.849017536198744	8.662524172947247	171.17	221.48039999999995	10
DB00544	FC1=CNC(=O)NC1=O	130.0772	9.45943734046829	1	2	0	0	1	-1	12.009826118281222	7.17587932808474	-7.973676798194867	58.2	26.1722	0
DB00560	[H][C@@]12CC3=C(C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2	585.6487	61.56323398222355	0	7	0		4	1	7.351721087130572	3.168151000454865	8.96576120109409	205.75999999999996	159.34309999999994	7
DB00563	[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(C)CC1=NC2=C(N)NC(=N)N=C2N=C1)C(O)=O	454.4393	45.42861602919311	0	6	0	-2	3	-2	3.802889058146695	2.947105183151996	14.553405700348458	205.91999999999996	137.57400000000007	9
DB00570	[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC	810.9741	87.46012566036845	1	3	0	2	9	2	14.405148771657073	10.869524000991364	8.861449486805551	154.1	222.42059999999998	10
DB00571	CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2	259.3434	29.98376793487401	1	2	0		2	1		14.087930079742037	9.666166403559243	41.49	76.82570000000003	6
DB00580	CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O	314.359	31.76425043343253	1	1	0	0	3	0		10.057539239950989	0.4178232092924187	86.19	84.70800000000001	3
DB00605	CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O	356.411	37.21306861562222	1	1	0	-1	3	-1	15.87115008865042	4.090206179273906	-8.134925876008337	54.37	99.5588	4
DB00619	CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1	493.6027	55.53855400515704	1	2	0	1	5	1	16.329124089931074	12.692137931945702	7.842541637929808	86.28000000000002	148.92929999999996	7
DB00631	[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12	303.677	26.923972392457745	1	3	0	0	3	0	14.689345889482803	12.709449446040374	2.1965616168985096	119.30999999999999	67.00210000000001	2
DB00635	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	358.4281	38.19552996394001	1	2	0	0	4	0	13.910198436602006	12.577627603762018	-3.3299891188883604	91.67	97.56809999999996	2
DB00641	[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC	418.5662	47.878820231510396	1	1	0		3	0		14.914537666911102	-2.8361812244930835	72.83	117.68339999999996	7
DB00642	NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1	427.4106	43.24491768278534	1	6	0		3	-2	4.145697811400078	3.3880980228882485	2.430782132857763	186.96999999999997	109.44959999999995	9
DB00648	ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl	320.041	29.934789412180983	1	0	0	0	2	0				0.0	79.96540000000002	3
DB00650	[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2	473.446	46.326272870088374	0	7	0		3	-2	4.208498843729758	3.4738559631646653	2.809548222692691	215.55	126.66199999999996	9
DB00665	CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	317.2207	25.923578127475032	1	1	0	0	2	0		15.008640960398825	-4.466075317381474	92.55000000000001	67.22180000000002	3
DB00675	CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	371.5146	44.19315486813352	1	0	0	1	3	1			8.764365150529695	12.47	128.43080000000003	8
DB00694	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O	527.5199	53.70351908167644	0	5	0	1	5	1	9.411001216867042	8.009663908260505	10.028457797895692	185.84	132.89149999999998	4
DB00724	CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N	240.3036	26.66739085625385	1	1	0	0	3	0		19.987685542504707	5.014971758906523	56.730000000000004	72.5446	2
DB00741	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	362.4599	39.44944821309214	1	3	0		4	0	13.870324099364762	12.586158967791423	-2.846864231895191	94.83000000000001	97.39999999999998	2
DB00755	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O	300.442	36.845994315681	1	1	0		1	-1		4.757033385475081		37.3	97.79079999999998	5
DB00762	CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12	586.678	65.26615881924718	1	1	0		7	1		11.713039193992351	9.470303739304919	112.50999999999999	161.33029999999997	5
DB00773	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O	588.5566	57.94627520987686	0	3	0	0	7	0	12.275621686392375	9.329948855010683	-3.6854092876640965	160.82999999999998	139.0212	5
DB00831	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	407.496	41.94441396407669	1	0	0	1	4	1			7.989157008062279	9.72	110.97530000000002	5
DB00851	CN(C)\N=N\C1=C(N=CN1)C(N)=O	182.187	17.779388881860655	1	2	0		1	-1	13.975956212803794	6.640203141586473	1.7165552467242113	99.72999999999999	49.7106	3
DB00853	CN1N=NC2=C(N=CN2C1=O)C(N)=O	194.1508	16.875955761195197	1	1	0	0	2	0		10.460204717047635	-3.61910195378457	105.94	47.8609	1
DB00864	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC	804.0182	87.90174240518854	0	3	0	0	4	0	14.074335233483517	9.95560061665388	-2.937095707399786	178.35999999999996	215.62030000000004	7
DB00877	[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC	914.187	101.7426676674582	0	3	0		4	0	13.368197872426823	9.963727691413887	-3.040520864948703	195.42999999999998	250.6632000000001	6
DB00904	CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2	293.363	33.16037978817858	1	0	0	1	4	1		16.126268472929226	7.3443138844877165	39.82	86.77950000000001	2
DB00914	NC(=N)NC(=N)NCCC1=CC=CC=C1	205.2596	22.143145874481135	1	5	0		1	2		19.183435879887664	11.973029263601687	97.78	80.7156	3
DB00928	NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	244.2047	21.49549178558361	1	4	0	0	2	0	13.932867726830192	12.551469081398738	1.958485647978124	140.97	52.1932	2
DB00947	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]	606.78	65.8795819390535	0	2	0		4	0	19.377686077764185	10.320842869407338	-0.8840000790382215	57.53	155.33699999999996	15
DB00958	[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H]	371.254	18.268789884862585	1	0	0		2	0				107.88000000000001	60.036699999999996	0
DB00959	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C	374.4706	40.77449553961917	1	3	0		4	0	13.869397174584854	12.586106478052692	-2.8513561321432883	94.83000000000001	103.04189999999998	2
DB00970	[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C	1255.417	129.23731945646648	0	5	0	0	7	0	11.098483446600403	10.51691637715153	-1.088153173363003	355.53999999999996	326.17160000000007	8
DB00982	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O	300.4351	36.151983823599814	1	1	0	-1	1	-1		4.757033385475081		37.3	97.79079999999999	5
DB00987	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	243.2166	22.532482120749137	1	4	0	0	2	0	13.933688762603468	12.553240843106517	4.194053381670019	128.61	54.5448	2
DB00990	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C	296.4034	33.71960332076663	1	0	0	0	4	0			-5.041593302107081	34.14	89.02689999999998	0
DB00997	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O	543.5193	54.62081836750586	0	6	0	1	5	1	9.41094501738068	8.009651985429558	10.028287439881966	206.07	134.59369999999996	5
DB01005	NC(=O)NO	76.0547	5.944994473281037	1	3	0	0	0	0	13.960495404519202	10.140479514021132	-4.909055692225128	75.35	14.9072	0
DB01006	N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N	285.3027	29.589094793110164	1	0	0	0	3	0			1.8872030284176107	78.28999999999999	94.4741	3
DB01008	CS(=O)(=O)OCCCCOS(C)(=O)=O	246.302	23.637829810018637	1	0	0		0	0				86.74000000000001	49.5686	7
DB01024	COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C	320.3371	32.947780566628595	1	2	0		2	-1	9.758702224079817	3.574787977208779	-4.068194505368491	93.06	85.2334	6
DB01026	CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	531.431	54.60656465465844	1	0	0	0	5	0			6.4224910616464514	69.06	138.0672	7
DB01030	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O	421.4458	44.85931866430258	1	2	0	1	5	1	11.715282344819846	7.996184382296421	9.745800864472388	103.19999999999999	115.0161	3
DB01033	S=C1N=CNC2=C1NC=N2	152.177	14.036474572890086	1	2	0	0	2	0	14.097355591501243	11.091803772087632	2.9945256604846957	53.07	43.60269999999999	0
DB01034	[H][C@]1(O[C@]1([H])C(=O)CC\C=C\C\C=C\C)C(N)=O	223.272	23.621241708802646	1	2	0		1	0	19.91164991318967	-3.3832226265519734	12.562454821622046	73.68	73.47930000000001	7
DB01041	O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12	258.2295	24.424569969032678	1	1	0	0	3	0	16.74270753163753	11.593278965606647	-6.448342644269867	83.55	64.32480000000001	1
DB01042	N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O	305.2	31.38369799278027	1	2	0	0	1	0		1.2884430296765703	9.512487752295659	66.56	78.2315	8
DB01073	NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	285.235	25.33127796656409	1	4	0	0	3	0	13.891147806860378	12.453999252809727	0.7635475353412526	139.54	64.0592	2
DB01092	[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	584.6525	59.91585964685343	0	8	0	0	6	-1	12.210394291601636	7.181446894362235	-2.8503841755458543	206.59999999999997	140.83379999999994	4
DB01095	CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1	411.473	43.59055360650402	1	3	0	-1	3	-1	14.644754687748147	4.54045618253606	-2.8401489650869784	82.69000000000001	114.85530000000003	8
DB01097	CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F	270.2073	23.107332046240906	1	1	0	0	2	0		13.72283688770913	-0.4455891978421226	55.13	64.15690000000001	3
DB01101	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O	359.3501	35.93609197046743	1	3	0	0	2	0	12.58846629011208	8.626069347893116	0.07348816553113491	120.69	82.746	7
DB01128	CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F	430.373	36.69819406103292	1	2	0	0	2	0	13.222331894153326	11.779099611050768	-4.044979783200156	107.25999999999999	96.58950000000002	6
DB01167	CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1	705.633	74.49827957634713	0	0	0	0	7	0			3.9140674866982224	100.78999999999999	200.39999999999995	11
DB01168	CNNCC1=CC=C(C=C1)C(=O)NC(C)C	221.2988	25.87637707109315	1	3	0	0	1	0		15.032635956308123	5.556537680529933	53.160000000000004	86.97830000000002	5
DB01169	O=[As]O[As]=O	197.84	6.9058351056406195	1	0	0		0	0			-6.0420726203634265	43.370000000000005	4.236	2
DB01181	ClCCNP1(=O)OCCCN1CCCl	261.086	23.943197490268794	1	1	0	0	1	0		14.638063611240124		41.57	58.47810000000002	5
DB01188	CC1=CC(=O)N(O)C(=C1)C1CCCCC1	207.2689	23.12587927974971	1	1	0	-1	2	-1		6.842140564132407	-6.194129902384247	40.54	60.907399999999996	1
DB01204	OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O	444.4809	48.488662971850324	0	8	0		3	2	10.292890632205888	8.271035881481104	9.35576793666697	163.18	123.53379999999999	12
DB01206	ClCCN(N=O)C(=O)NC1CCCCC1	233.695	23.611405089595515	1	1	0	0	1	0		14.052978190682753	-5.349365921574837	61.77	58.6506	4
DB01217	CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N	293.3663	31.96544035444743	1	0	0		2	0			1.9978867807338194	78.29	97.4729	4
DB01229	[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C	853.9061	87.15017929850299	0	4	0	0	7	0	12.777401021062252	11.898880408087317	-1.176778533933531	221.29	218.29449999999994	14
DB01234	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	392.4611	40.709708692604025	1	3	0		4	0	13.482283372225584	12.424778249663545	-3.3301756738658193	94.83000000000001	102.49289999999998	2
DB01248	[H][C@@]1(C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C)OC(C)=O)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1	807.8792	82.14806517746374	0	5	0	0	6	0	12.681511115790755	11.90148535581284	-3.048144084279855	224.44999999999996	203.90169999999986	13
DB01254	CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1	488.006	50.39016404599403	1	3	0	1	4	1	14.167240923351336	10.99272798004773	7.191464515675116	106.51	133.0762	7
DB01259	CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1	581.058	61.18680631374861	0	2	0	1	5	1		16.436491865676707	7.262927927247154	106.35000000000001	152.41719999999998	11
DB01261	N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F	407.3136	32.664313153003484	1	1	0	1	3	1			8.784932056908964	77.04	87.49459999999999	5
DB01262	NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1	228.2053	21.152792212911585	1	3	0	0	2	0	14.787462757393836	13.89482653451755	2.0930619292819053	120.73999999999998	50.6825	2
DB01268	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C	398.4738	44.73934209398874	1	3	0	1	3	1	14.821863487808587	11.464278939168288	9.04269290383312	77.23	116.26629999999999	7
DB01280	COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	297.2673	28.339880928246377	1	4	0	0	3	0	13.88926867780647	12.45392744274361	4.469570464386181	148.77	69.60480000000001	3
DB01388	COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C	495.6287	55.33564966319223	0	1	0	1	4	1		12.543807891587726	9.824900801073062	67.45	139.73079999999996	12
DB01590	[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC	958.24	106.60818282023908	0	3	0		4	0	13.428310667861762	9.963749820946393	-2.746132005058814	204.65999999999997	261.70670000000007	9
DB01700	NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	338.2112	28.56573109900927	0	6	0	-2	2	-2	6.266347985457528	1.2245998962218518	4.804279678031426	203.37999999999997	69.1421	5
DB01782	O=C1C2=CC=CC3=C2C(=NN3)C2=C1C=CC=C2	220.2261	22.715243475078836	1	1	0	0	4	0		10.020758357407562	0.9565368183101194	45.75	65.35480000000001	0
DB01892	CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O	536.797	63.752155638281955	0	1	0		2	-1		3.615648100719672	-7.256126724498689	71.44	166.68250000000003	11
DB01944	CC1=CC=C2N=C3N(CC[C@@]3(O)C(=O)C2=C1)C1=CC=CC=C1	292.3318	31.71346493782814	1	1	0	0	4	0		11.537417038192183	2.731453494563788	52.9	87.24510000000001	1
DB02010	[H][C@]1(C[C@@]2([H])O[C@](C)(N3C4=CC=CC=C4C4=C5CNC(=O)C5=C5C6=CC=CC=C6N2C5=C34)[C@]1([H])OC)NC	466.531	50.4656569399887	1	2	0	1	8	1	15.109218383080844	13.455578663237372	9.55356064203119	69.45	132.37209999999996	2
DB02375	OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1	318.2351	29.468621048343266	1	6	0	-1	3	-1	7.717616180605627	6.37283944754045	-4.050760199655587	147.68	78.8431	1
DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	264.3202	28.38675845510354	1	3	0		1	0	14.203978435931308	8.907535980245514	-3.521337304210903	78.43	73.80510000000002	8
DB03010	[H]\C(=C(\C)[C@]1([H])C[C@]2([H])O[C@]2(C)CCC[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)C(C)(C)[C@@]([H])(O)CC(=O)O1)C1=CSC(C)=N1	507.683	56.109865282704675	1	2	0	0	3	0	14.728657526386598	14.089751000075088	2.7263326959835403	109.25000000000001	134.75999999999996	2
DB03044	CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C	527.6572	59.68542213479973	0	2	0	1	5	0	18.87807592516731	11.322262878625999	6.782266725743871	80.65	157.00989999999996	8
DB03068	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC=NC1=O	228.202	20.89719186351639	1	3	0	0	2	0	13.93369164691335	12.55324254319172	0.29968844332612726	102.59	51.675099999999986	2
DB03256	[H]N([H])C1=NC(=O)C2=C(N([H])C[C@@H](CN([H])C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1[H]	473.4393	44.62533115664056	0	7	0	-2	3	-2	3.866920226655101	3.2108130737939438	4.6572664399214485	215.55	126.462	9
DB03285	OC1=CC=C(\C=C\C(=O)C2=C(O)C=C(O)C=C2)C=C1	256.2534	26.656339568424237	1	3	0	0	2	-1	8.57367796967927	7.110975707646942	-6.352946961329955	77.76	72.8197	3
DB03496	CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl	401.84	40.854614724313244	1	3	0	0	4	0	8.51554207832259	6.817512987598087	7.696942569356328	90.23000000000002	107.73799999999999	2
DB04106	CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O	315.691	29.002636934017463	1	1	0	0	0	0		11.814619217012673	-5.374898733535609	97.29999999999998	71.4238	9
DB04297	C[C@H](\C=C(/C)\C=C\C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C	302.3682	34.05933146673187	1	2	0	0	1	0	14.090004411076219	9.567311454805958	3.360376109059741	69.64	90.23889999999997	6
DB04572	S=P(N1CC1)(N1CC1)N1CC1	189.218	18.22403692858343	1	0	0	0	3	0			-0.29921290491100205	9.03	50.72220000000001	3
DB04690	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O	348.352	36.402929817367834	1	1	0	0	5	0		11.71053349505143	3.073286676093204	79.73	94.4925	1
DB04845	[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1	506.7	56.86362995150663	1	3	0		3	0	14.42627559325354	13.845020296062923	2.729351082092086	112.05000000000001	136.7098	2
DB04849	COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1	450.5053	48.77171632818926	1	1	0	1	5	1		16.593897049953988	9.142905232316114	72.5	125.15930000000002	8
DB04865	[H][C@@]1(OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@]23CCCN2CCC2=CC4=C(OCO4)C=C2[C@]13[H]	545.6213	57.623507121260175	0	2	0	1	5	1	18.53070408521904	12.090441034596882	9.417794628939516	123.99000000000002	142.0749	11
DB04868	CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F	529.5158	52.34690394338325	0	2	0		5	0	15.855869088033948	12.381894938219121	5.92246125825737	97.62	152.85009999999997	7
DB04960	CN1C=NC=C1[C@@](N)(C1=CC=C(Cl)C=C1)C1=CC2=C(C=C1)N(C)C(=O)C=C2C1=CC(Cl)=CC=C1	489.396	50.158524529489455	1	1	0	1	5	1			7.496229317008156	64.15	148.19739999999993	4
DB05015	ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1	318.35	30.989288963665444	1	3	0		2	0	9.563349801279497	7.818543000837779	-5.1294939254006735	95.5	83.4789	4
DB05109	[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31	761.837	77.97598646421704	0	4	0	1	9	1	10.057912254304542	9.256092143041649	7.196201624817803	168.72	196.921	4
