DATABASE_ID	SMILES	MOLECULAR_WEIGHT	JCHEM_AVERAGE_POLARIZABILITY	JCHEM_BIOAVAILABILITY	JCHEM_DONOR_COUNT	JCHEM_FORMAL_CHARGE	JCHEM_NEUTRAL_CHARGE	JCHEM_NUMBER_OF_RINGS	JCHEM_PHYSIOLOGICAL_CHARGE	JCHEM_PKA	JCHEM_PKA_STRONGEST_ACIDIC	JCHEM_PKA_STRONGEST_BASIC	JCHEM_POLAR_SURFACE_AREA	JCHEM_REFRACTIVITY	JCHEM_ROTATABLE_BOND_COUNT
DB00006	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O	2180.2853	218.5430307997439	0	28	0	-4	6	-4	3.167210641107685	2.7845405230341966	11.878406919141504	901.5700000000002	543.3342000000004	66
DB00007	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1	1209.3983	125.23746436496857	0	16	0	1	6	1	10.979074128694565	9.489202729908316	11.918318983199532	429.04	327.2417000000001	32
DB00014	CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O	1269.4105	130.73574153273802	0	17	0	2	6	1	10.004730150548193	9.357764630931712	10.911998832479386	495.8899999999997	325.83880000000016	33
DB00027	CC(C)C[C@@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCCO	1811.253	194.73112146160696	0	20	0		8	0	11.945820150825762	11.560887729305339		519.8899999999996	492.3329000000001	50
DB00035	NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O	1069.22	104.7804219633963	0	14	0		4	1	11.344258946590854	9.496980961426173	11.771940185101531	435.40999999999985	279.7799	19
DB00050	CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	1431.038	148.93470224282072	0	17	0		6	1	11.35647005267461	9.496962652987772	11.791732847398277	495.66999999999985	384.1588000000001	38
DB00067	NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O.NC1CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=C(O)C=C2)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O	2140.46	108.28953623837687	0	14	0	2	8	2	10.772805389461295	7.653390683755394	11.503852979198717	463.9299999999997	272.5932000000002	38
DB00080	CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=CC=CC=C2N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O	1620.693	158.9587876001736	0	22	0	-3	4	-3	3.409770946991841	2.976647328600277	9.593421979944157	702.0200000000002	393.5654000000003	35
DB00091	CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C	1202.635	133.60132638203973	0	5	0		1	0	12.234112317341314	11.825701333808036	-2.3937129676327564	278.79999999999995	327.1417	15
DB00106	CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	1416.09	149.3109061992772	0	13	0		6	1	11.5022950640595	9.472195835886179	10.661912348587302	424.9799999999999	373.9098000000001	38
DB00114	CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O	247.1419	20.898887181263255	1	3	0	-2	1	-2	6.691277029499376	1.6802986106557463	4.109012435085948	116.95	54.746300000000005	4
DB00115	C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2	1355.3652	138.78970476424402	0	9	0		8	3	12.585167125902856	1.8166316704374712	8.68313736073737	477.85	337.4833	27
DB00116	NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1	445.4292	42.95312890118265	0	8	0	-2	3	-2	3.920238649540625	3.2120565582743534	5.326502826262273	207.27000000000004	121.3866	9
DB00117	N[C@@H](CC1=CNC=N1)C(O)=O	155.1546	14.670259477862192	1	3	0		1	0	12.941172308417476	1.8499726767043654	9.437137464922305	92.0	38.059	3
DB00118	C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N	398.44	39.26098478969112	1	4	0	1	3	1	12.444250657594088	1.7035398838473055	9.414366136255632	185.46	107.07199999999997	7
DB00119	CC(=O)C(O)=O	88.0621	7.310505872988212	1	1	0	-1	0	-1		2.93012330309767	-9.583170381128017	54.37	17.9897	1
DB00120	N[C@@H](CC1=CC=CC=C1)C(O)=O	165.1891	17.0319763846329	1	2	0		1	0		2.469229772182635	9.446936344396194	63.31999999999999	45.11630000000001	3
DB00121	[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2	244.311	24.919241786433474	1	3	0	-1	2	-1	13.546990539562875	4.4043165776835425	-1.8636396961297368	78.42999999999999	60.0509	5
DB00122	C[N+](C)(C)CCO	104.1708	12.56561305801337	1	1	1	1	0	1		13.968714076810004	-3.2498844628033043	20.23	42.194	2
DB00123	NCCCC[C@H](N)C(O)=O	146.1876	15.843749178427787	1	3	0	1	0	1		2.7382862451337	10.288061623041543	89.34	37.8095	5
DB00125	N[C@@H](CCCNC(N)=N)C(O)=O	174.201	17.798401776145056	1	5	0		0	1		2.4118378885304885	12.41100429474531	125.21999999999998	53.9231	5
DB00126	[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO	176.1241	14.932525092170716	1	4	0	-1	1	-1	11.194661934216315	4.1599476901451	-2.979728932431362	107.22	37.0321	2
DB00127	NCCCNCCCCNCCCN	202.3402	26.694691643339382	1	4	0	4	0	4			10.799251803165692	76.1	62.558200000000014	11
DB00128	N[C@@H](CC(O)=O)C(O)=O	133.1027	11.284232994750797	1	3	0	-1	0	-1	5.113750094894903	1.7025435921010492	9.614153755159162	100.61999999999999	26.5327	3
DB00129	NCCC[C@H](N)C(O)=O	132.161	13.85326140764592	1	3	0	1	0	1		2.666422703275891	10.2868213384358	89.34	33.20850000000001	4
DB00130	N[C@@H](CCC(N)=O)C(O)=O	146.1445	13.868279050213307	1	3	0	0	0	0	16.24489083303041	2.14714261629068	9.312090619392574	106.41	33.1099	4
DB00131	NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1	347.2212	29.957102512672282	1	5	0	-2	3	-2	6.270402045318538	1.2261608372611912	3.9197222692283256	186.07000000000002	74.06850000000001	4
DB00132	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O	278.4296	34.98036100681455	0	1	0	-1	0	-1		4.988167283903808		37.3	89.6354	13
DB00133	N[C@@H](CO)C(O)=O	105.0926	9.386631521233841	1	3	0		0	0	15.166073878847005	2.033990015469951	8.931303956589883	83.55	22.040999999999997	2
DB00134	CSCC[C@H](N)C(O)=O	149.211	15.504513637142049	1	2	0		0	0		2.5319210041042344	9.502323343916569	63.31999999999999	37.586000000000006	4
DB00135	[H][C@](N)(CC1=CC=C(O)C=C1)C(O)=O	181.1885	18.115446526423174	1	3	0	0	1	0	9.792157836784154	1.9998472511533614	9.185299922384795	83.55	47.0972	3
DB00136	C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C	416.6365	51.133139869364484	1	3	0	0	3	0	15.288747760735944	14.392873609845417	-1.2544418727034898	60.69	126.53249999999996	6
DB00137	C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	568.886	73.81207048094353	0	2	0		2	0	18.907213404525137	18.21727233987641	-0.9139435291721482	40.46	195.0634000000001	10
DB00138	N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O	240.3	22.772305661239265	1	4	0	0	0	0	2.267408279723485	1.556423109190338	9.342140596747571	126.64000000000001	54.87179999999999	7
DB00139	OC(=O)CCC(O)=O	118.088	10.141334051490146	1	2	0	-2	0	-2	5.6869121792916	3.5541665109763474		74.6	23.537	3
DB00140	CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1	376.3639	37.50970932405913	1	5	0	-1	3	-1	12.852833299642146	5.969945805534913	-0.19457469506285452	155.04999999999998	96.2684	5
DB00141	[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO	221.2078	20.48950683311474	1	5	0	0	0	0	12.864244964757217	12.093931198728113	-1.7967450732573929	127.09	48.4469	6
DB00142	N[C@@H](CCC(O)=O)C(O)=O	147.1293	13.321186860931029	1	3	0	-1	0	-1	4.27124634014693	1.8777772810395927	9.536217151721162	100.61999999999999	31.287699999999997	4
DB00143	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O	307.323	29.30377029981135	1	6	0	-1	0	-1	3.737311352465548	1.9364037247697887	9.223740958320658	158.82	69.1149	9
DB00144	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCCCCCC	792.089	96.62824396452243	0	3	0	-1	0	-1	2.178396015655449	1.4680339991787534	9.376604467850061	171.68	215.23780000000002	44
DB00145	NCC(O)=O	75.0666	6.647019971293048	1	2	0		0	0		2.3074568824727444	9.240341660583645	63.31999999999999	16.0034	1
DB00146	C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	400.6371	50.3826472736591	1	2	0	0	3	0	18.53076846661296	18.384341369959035	-0.9842558878714639	40.46	125.06059999999997	6
DB00147	CC1=NC=C(CO)C(C=O)=C1O	167.162	16.280640988280627	1	2	0	0	1	0	14.658014655901226	7.971193899104745	4.110818751313327	70.42	43.8734	2
DB00148	CN(CC(O)=O)C(N)=N	131.1332	12.170880209535248	1	3	0		0	0		3.501029063602651	12.429771248504041	90.41	42.0127	2
DB00149	CC(C)C[C@H](N)C(O)=O	131.1729	14.158501021186428	1	2	0	0	0	0		2.7877088821858544	9.51901425787269	63.31999999999999	34.1709	3
DB00150	N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	204.2252	21.047414013171778	1	3	0		2	0	16.1565885064574	2.5439286383469866	9.396082567807317	79.11	56.20280000000001	3
DB00151	N[C@@H](CS)C(O)=O	121.158	11.40532279226667	1	3	0	0	0	0	10.171891903949282	2.345995198078135	9.053809511128133	63.31999999999999	28.2236	2
DB00152	CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N	265.355	28.144123736165753	1	2	1	1	2	1	19.80502643991047	15.504706370235992	5.537548442171314	75.91	73.39970000000001	4
DB00153	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	396.6484	50.72109432889645	1	1	0	0	3	0		18.384341369959035	-1.3184890847799178	20.23	128.88969999999998	5
DB00154	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(O)=O	306.4828	39.01409630611928	0	1	0	-1	0	-1		4.885823686047827		37.3	98.83739999999999	15
DB00155	N[C@@H](CCCNC(N)=O)C(O)=O	175.1857	17.34757818367823	1	4	0		0	0	15.333969157335531	2.2682474980163243	9.225134668659093	118.43999999999998	41.329	5
DB00156	C[C@@H](O)[C@H](N)C(O)=O	119.1192	11.078258022254147	1	3	0	0	0	0	14.953369305664726	2.207432028688761	9.002504827404067	83.55	26.4598	2
DB00157	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	665.441	59.53182278838492	0	8	0	-2	5	-2	-1.0512265618605972	-7.455857749568786	4.930731476201022	317.61999999999995	142.99969999999996	11
DB00158	NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1	441.3975	42.056565993428265	0	6	0	-2	3	-2	4.173673753219039	3.375691267868892	2.1245702217191123	208.99000000000004	111.01120000000002	9
DB00159	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	302.451	35.929318415657974	0	1	0		0	-1		4.819771840522258		37.3	101.07059999999998	13
DB00160	C[C@H](N)C(O)=O	89.0932	8.487233835110633	1	2	0		0	0		2.474897471379417	9.476905287351833	63.31999999999999	20.4973	1
DB00161	CC(C)[C@H](N)C(O)=O	117.1463	12.191412403732404	1	2	0	0	0	0		2.7172733818557755	9.599176382928611	63.31999999999999	29.4929	2
DB00162	C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	286.4516	36.5403584594368	1	1	0		1	0		16.435769749539965	-2.1707943115512176	20.23	97.92339999999999	5
DB00163	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C	430.7061	55.28889055670551	0	1	0		2	0		10.802178125613777	-4.852614901775799	29.46	135.37409999999997	12
DB00165	CC1=C(O)C(CO)=C(CO)C=N1	169.1778	17.112304740817216	1	3	0	0	1	0	14.533140285427315	9.397430003835803	5.584997111043129	73.58000000000001	44.1053	2
DB00166	OC(=O)CCCC[C@@H]1CCSS1	206.326	21.744975428939433	1	1	0		1	-1		4.523468122735193		37.3	54.3714	5
DB00167	CC[C@H](C)[C@H](N)C(O)=O	131.1729	14.11454343235902	1	2	0	0	0	0		2.7913082723326537	9.591345628135606	63.31999999999999	34.093900000000005	3
DB00168	COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O	294.3031	29.56238070110503	1	3	0	0	1	0	12.17607698877404	3.5257229983189755	8.52525108935207	118.71999999999998	73.2182	8
DB00169	CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	384.6377	49.63029019999946	1	1	0	0	3	0		18.384341369959035	-1.3184890847799178	20.23	123.22449999999996	6
DB00170	CC1=CC(=O)C2=CC=CC=C2C1=O	172.18	17.637158614910383	1	0	0	0	2	0			-7.157932076756316	34.14	50.5403	0
DB00171	[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	507.181	39.06908554449487	0	7	0	-3	3	-4	1.5478651363018323	0.8996633965155931	4.929998783114609	279.13	95.81429999999997	8
DB00172	OC(=O)[C@@H]1CCCN1	115.1305	11.50403298353395	1	2	0		1	0		1.9406707712827915	11.332026115136207	49.33	28.064299999999996	1
DB00173	NC1=C2NC=NC2=NC=N1	135.1267	12.291219062634639	1	2	0	0	2	0		10.293436398909257	3.6642393509726103	80.48	38.2195	0
DB00174	N[C@@H](CC(N)=O)C(O)=O	132.1179	11.677080187792834	1	3	0		0	0	16.09048069675879	1.9985390993927763	8.433487205020553	106.41	28.354899999999997	3
DB00175	[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC	424.5277	46.1679570506025	1	4	0	-1	2	-1	14.533795079693048	4.2122988042928835	-2.7214650667541234	124.28999999999999	113.59790000000001	11
DB00176	COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F	318.34	32.43969539227251	1	1	0		1	1			8.863029671335692	56.84	79.19710000000003	10
DB00177	CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O	435.5188	47.273098467087905	1	2	0	-2	3	-2	5.863477788585534	4.352682496455818	-0.6352506382992452	112.07000000000001	134.7733	10
DB00178	[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC	416.5106	44.78767688316564	1	2	0		3	-1		3.7489298896886947	5.203591906368744	95.93999999999998	111.18680000000002	10
DB00179	C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1	302.3649	33.629093382907094	1	4	0	0	2	0	9.808299093340917	9.206546692580925	-6.250429853405109	80.92	86.619	5
DB00180	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	434.4977	44.66924380048613	1	2	0		5	0	14.732601647064502	13.730664316530813	-2.8515426282134735	93.06	111.8852	2
DB00181	NCC(CC(O)=O)C1=CC=C(Cl)C=C1	213.661	21.126856164005076	1	2	0	0	1	0		3.88689479330878	9.792014945506153	63.31999999999999	54.82920000000001	4
DB00182	CC(N)CC1=CC=CC=C1	135.2062	16.17473888567587	1	1	0	1	1	1			10.01443581771614	26.02	43.7052	2
DB00183	CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O	767.9	78.01387931291262	0	8	0		3	-1	11.773727407808678	3.996262069150916		250.90999999999997	200.03619999999987	22
DB00184	CN1CCC[C@H]1C1=CN=CC=C1	162.2316	18.589098097139342	1	0	0	1	2	1			8.57718555213823	16.130000000000003	49.655	1
DB00185	CC1O[C@@]2(CS1)CN1CCC2CC1	199.313	21.877049908985107	1	0	0	1	3	1			8.594400747003007	12.47	55.92209999999999	0
DB00186	OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2	321.158	30.334841156311175	1	2	0		3	0	12.461590649872107	10.606301472079005	-2.236353065972286	61.69	82.6992	1
DB00187	COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1	295.374	33.67622024849654	1	2	0	1	1	1		14.087971415863226	9.666166605708492	67.78999999999999	81.0532	10
DB00188	CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O	384.237	40.65072235381561	1	4	0	0	2	0	12.935952423377957	8.642948571164315	-0.585841951334518	124.44000000000001	99.37379999999999	9
DB00189	CCC(O)(\C=C\Cl)C#C	144.6	14.766102360555642	1	1	0		0	0		12.877910831568652	-3.727001802271872	20.23	38.6382	2
DB00190	C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O	226.2292	21.806808336346297	1	5	0		1	-1	9.28650563164388	2.3544595300449216	5.663329899668677	115.80999999999999	68.7683	4
DB00191	CC(C)(N)CC1=CC=CC=C1	149.2328	17.874968045284582	1	1	0	1	1	1			10.248513745149388	26.02	48.34340000000002	2
DB00192	CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12	308.4174	35.55943721524806	1	2	0	1	3	1		16.505978990594087	10.404717133138073	55.120000000000005	94.04620000000006	6
DB00193	COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C	263.381	30.5122195002608	1	1	0	1	2	1		13.795217794641689	9.231111081713522	32.7	78.26920000000001	4
DB00194	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	267.2413	25.202353602270605	1	4	0	0	3	0	13.891216626643676	12.45400327600706	3.938763097294345	139.54	63.1956	2
DB00195	CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	307.4278	37.052891255574565	1	2	0		2	1		14.087971415863102	9.666166605708497	50.72	88.63960000000003	11
DB00196	OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	306.2708	26.521181986627063	1	1	0	0	3	0		12.682658386975216	2.3012400328190075	81.65	97.1995	5
DB00197	CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O	441.54	47.2705702917618	1	2	0	-1	4	-1	10.794290516888644	6.613557773657879	-4.558161720453036	84.86	120.9914	5
DB00198	CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1	312.4045	34.641509079598634	1	2	0	1	1	1		14.033633753737975	9.308437965860708	90.64999999999999	84.20340000000002	8
DB00199	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	733.9268	78.51174002042384	0	5	0	1	3	1	12.920398865345625	12.449131620302964	9.002235053378655	193.91	186.03709999999998	7
DB00200	[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H]	1346.3551	135.55620733816397	0	10	0		12	0	11.555006399729706	1.8185514839951908	-0.553307717953729	437.22999999999985	340.0329000000001	16
DB00201	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194.1906	18.9549309213843	1	0	0	0	2	0			-1.1587287861082745	58.440000000000005	49.8312	0
DB00202	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	290.399	33.15477873407393	1	0	2	2	0	2			-6.751914352242649	52.6	100.94059999999999	11
DB00203	CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1	474.576	51.17739859334627	1	1	0	0	4	0		11.144857276991443	5.992873256489963	109.13	139.44050000000001	6
DB00204	CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1	441.565	46.0314497578558	1	2	0	1	2	1	10.777111708152624	10.145184001473007	8.989392984355275	104.81	113.27430000000003	9
DB00205	CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1	248.711	25.794130782433776	1	2	0	1	2	1		17.2220439554856	7.773183579634776	77.82	71.54200000000002	2
DB00206	[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2	608.6787	66.05577570100877	1	1	0	1	6	1		16.290112706432037	7.388997906353941	117.78	161.41849999999997	10
DB00207	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O	748.9845	82.92978743941553	0	5	0	2	3	2	12.898154068808482	12.428323628576404	9.569664875084948	180.08	194.1082	7
DB00208	ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2	263.786	27.990395292866083	1	0	0	1	3	0			6.936423495158596	3.24	74.32800000000002	2
DB00209	[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1	392.518	43.248933849648296	1	1	1		5	1		11.049373508646706	-4.52680402731793	46.53	124.03830000000004	5
